project,c_hash,date,msg
poi,9f7e5c3108b937ddf061219a1c710d6a22250e7d,2017-02-11 00:57:39+00:00,"SonarQube fixes and removed redundant logger level checks, for simple String messages

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1782548 13f79535-47bb-0310-9956-ffa450edef68"
poi,af731952ec4b5e8883b5b92f0ed6022f969a4cca,2017-02-21 06:29:53+00:00,"svn-ignore 'sonar/target'

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1783831 13f79535-47bb-0310-9956-ffa450edef68"
poi,781e5968585d8bbcf229c7eda52e89b798a1b388,2017-03-10 20:13:46+00:00,"Allow to enable Sonar as part of the Gradle build and add Jenkins DSL job to test it

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1786430 13f79535-47bb-0310-9956-ffa450edef68"
poi,bd710dc5e7625f76c62df1d8c2066294287a36ca,2017-03-13 12:18:21+00:00,"Jenkins DSL: Fix setting property for Sonar-Host-URL

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1786670 13f79535-47bb-0310-9956-ffa450edef68"
poi,808b63d33b0f063268bd1421c17654e5a1f8114f,2017-03-13 13:20:51+00:00,"Gradle Build: Try with setting baseDir for Sonar-runs, but likely still does not work
 Update wrapper to 3.4.1, although we do not store it yet anyway

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1786681 13f79535-47bb-0310-9956-ffa450edef68"
poi,c88569baf1e6a8817cdba4cf719dd63b94fa0343,2017-03-13 14:09:27+00:00,"Fix some Sonar issues in sample ""HSSFReadWrite"" 
Fix some IntelliJ warnings

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1786695 13f79535-47bb-0310-9956-ffa450edef68"
poi,1481ca75a12883631e734839098704578ebb4c0c,2017-05-03 22:16:26+00:00,"SonarQube fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1793727 13f79535-47bb-0310-9956-ffa450edef68"
poi,585d77c9cf0001d61f20cd59317bab7e2c5b9369,2017-05-24 10:07:32+00:00,"Add jmh to Sonar-Maven build as well, add comment why we need to stick to 1.15 for now

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1796035 13f79535-47bb-0310-9956-ffa450edef68"
poi,89dbc5c79b792f3ef3adcb65518c5b6238fad0a4,2017-05-31 00:31:53+00:00,"SonarQube fixes - close resources

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1796962 13f79535-47bb-0310-9956-ffa450edef68"
poi,25a9abf7edea4851b6d06d8bc67a45df48136e7d,2017-09-16 13:39:29+00:00,"Sonar-Maven: Switch to UTF-8 for source files to silence some warnings in the build.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1808540 13f79535-47bb-0310-9956-ffa450edef68"
poi,a7280639bd0904b86cdf7f0e1bce02f0e28e05bf,2017-09-17 11:07:21+00:00,"Disable Maven-Sonar run to check if the Gradle-Sonar job is working, some more comments

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1808616 13f79535-47bb-0310-9956-ffa450edef68"
poi,9b27d512474f440e9c535386299c24855e217768,2017-09-22 21:30:40+00:00,"The Gradle-based Sonarqube job does not actually, it completes with success, but the data never appears on Sonarqube itself, we need to investigate this some more later, for now I enabled the Maven based job again.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1809359 13f79535-47bb-0310-9956-ffa450edef68"
poi,8f324b99fac1733933645289a08b159f63ae5e94,2017-09-25 15:10:40+00:00,"Fix some Sonar issues

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1809636 13f79535-47bb-0310-9956-ffa450edef68"
poi,625c511503e6548366df6253d5dd0d6a77563f90,2017-11-23 18:54:17+00:00,"Don't try to collect junit results for Maven when we only run Sonar-tasks and thus skip unit tests

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1816186 13f79535-47bb-0310-9956-ffa450edef68"
poi,04766b92fc2fe5a7bf04f61bee5664372d4674ef,2018-01-31 10:26:45+00:00,"add mockito dependency to sonar pom.xml to fix maven-dsl build

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1822785 13f79535-47bb-0310-9956-ffa450edef68"
poi,d136eaa77889159fb88f9761aaeb469f45398735,2018-05-21 23:17:57+00:00,"sonar fixes - null dereference

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1831992 13f79535-47bb-0310-9956-ffa450edef68"
poi,8c5c92761d32c040a933ba348161bad9e0e204db,2018-05-22 22:39:22+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1832067 13f79535-47bb-0310-9956-ffa450edef68"
poi,e345646b9fd855aab01368b06252be00d5c6f6fe,2018-05-23 22:29:40+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1832131 13f79535-47bb-0310-9956-ffa450edef68"
poi,4c95bc33721d14fe2c8340d6606b31462c61e145,2018-05-25 10:20:44+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1832229 13f79535-47bb-0310-9956-ffa450edef68"
poi,d879a2d3c8fc79463ec6942b27a748775636ca1f,2018-06-01 23:54:19+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1832719 13f79535-47bb-0310-9956-ffa450edef68"
poi,87f7eac9c56c5a1e33a5309e4af64da178db61e7,2018-06-02 13:01:14+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1832735 13f79535-47bb-0310-9956-ffa450edef68"
poi,9eb37895093051dc75b0ce52843d7e717cf31aea,2018-06-02 20:29:35+00:00,"sonar fixes and
disable closing of outputstream in ZipPackage.saveImpl() - see https://stackoverflow.com/questions/50646538/stream-close-exception-occures

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1832746 13f79535-47bb-0310-9956-ffa450edef68"
poi,bfe3e6a976305870a5df17b86bb16c9c66b15526,2018-06-02 21:28:06+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1832748 13f79535-47bb-0310-9956-ffa450edef68"
poi,e331ecb3f6e14ce054c664e7426b804fa32d6798,2018-08-31 11:56:18+00:00,"sonar fixes - blocker

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1839745 13f79535-47bb-0310-9956-ffa450edef68"
poi,6d9dbc7801b8598a464ac2fd22d791b140144ccb,2018-09-19 10:15:52+00:00,"add reflections jar to mvn sonar build

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1841308 13f79535-47bb-0310-9956-ffa450edef68"
poi,a5a89b049847c987ea5371af8388332796740692,2019-10-13 19:38:03+00:00,"Fix sonar issues

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1868410 13f79535-47bb-0310-9956-ffa450edef68"
poi,a77baf31dc22e10ad536177abdbc1ddabe588d0b,2019-11-12 22:50:30+00:00,"migrate to sonarcloud.io

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1869712 13f79535-47bb-0310-9956-ffa450edef68"
poi,1aa9dbf0f922a5b6b295c3054ecd953d9930fc9d,2019-11-12 23:04:02+00:00,"migrate to sonarcloud.io

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1869713 13f79535-47bb-0310-9956-ffa450edef68"
poi,10e0e3d108bc763f27db056c39285d24c6f068ab,2019-11-13 17:18:15+00:00,"Update sonar links

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1869756 13f79535-47bb-0310-9956-ffa450edef68"
poi,b4b661acc1538933aba0b9aecb9c86dfbf81fe12,2019-11-30 23:00:08+00:00,"Sonar fixes - use try-with-resources

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1870653 13f79535-47bb-0310-9956-ffa450edef68"
poi,a17a9168b112a1d7df99d3aa4bc054528c680133,2019-12-01 02:05:51+00:00,"Sonar Fixes - fix/annotate type ""vulnerability"" / severity ""blocker""

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1870657 13f79535-47bb-0310-9956-ffa450edef68"
poi,2a4ae3a1454b77bd6725827f4ece1f27e9e9e244,2019-12-01 11:42:09+00:00,"Update Jacoco version and activate it again in the Sonar run

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1870671 13f79535-47bb-0310-9956-ffa450edef68"
poi,08159e66a738c291572745cee8cc3617777dc2b5,2019-12-03 21:56:47+00:00,"Sonar Fixes + Refactor scattered XML initializations to XMLHelper

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1870769 13f79535-47bb-0310-9956-ffa450edef68"
poi,9f2f9dc7937f66397f5fd157df4092ed40998f95,2019-12-05 00:18:36+00:00,"Sonar Fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1870856 13f79535-47bb-0310-9956-ffa450edef68"
poi,b2a33515e9662e015b0e0d6b4aa0726245db3231,2019-12-07 11:45:44+00:00,"Sonar Fixes - type: bugs / severity: critical - mostly div by 0

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1870976 13f79535-47bb-0310-9956-ffa450edef68"
poi,0f29ae8e4dbf1a19093d08a4da15cdfe83948d8c,2019-12-08 23:29:50+00:00,"Sonar fixes - type: bugs / severity: major

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1871064 13f79535-47bb-0310-9956-ffa450edef68"
poi,71338b958c551f3a7282fe2ac8edd45c33f27d51,2019-12-30 00:08:24+00:00,"Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1872092 13f79535-47bb-0310-9956-ffa450edef68"
poi,d66af200eb869618718d8078d98ec5c6a74920aa,2020-01-03 23:30:36+00:00,"Sonar fixes - Tests should include assertions

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1872302 13f79535-47bb-0310-9956-ffa450edef68"
poi,a4c370f913436f79ecd5c963a6b3bb410b724ecf,2020-01-06 21:48:00+00:00,"sonar fixes - use assert in junit tests
use try-with-resources
remove obsolete and renamed OPOIFS references
add logic to unit tests which just opened a file, by rewriting it and some formula evaluation logic

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1872397 13f79535-47bb-0310-9956-ffa450edef68"
poi,46f1242d0305e5b1088c409ac2b7e950c58a9f62,2020-01-07 00:44:01+00:00,"add integration-test to sonar to update test coverage

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1872400 13f79535-47bb-0310-9956-ffa450edef68"
poi,a4b6cf895b26ee3cda9d4e33f9c061da8d541ce1,2020-01-07 21:15:33+00:00,"test if sonar can be configured via properties file
sonarcloud complained about jacoco native report paths

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1872469 13f79535-47bb-0310-9956-ffa450edef68"
poi,b1508479a71de68494c255711f6f406843a36f2c,2020-01-08 00:01:05+00:00,"try to set sonar settings via maven properties

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1872477 13f79535-47bb-0310-9956-ffa450edef68"
poi,5a5c0744719fd7ac2b6743a1c2fade2ef529a4b9,2020-01-08 00:30:58+00:00,"try sonar module key

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1872478 13f79535-47bb-0310-9956-ffa450edef68"
poi,88bbcee1c6937eccd8c0a7c7bfd202bf566a0d88,2020-01-21 00:06:32+00:00,"try to fix winmail errors in maven / sonar builds

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1873001 13f79535-47bb-0310-9956-ffa450edef68"
poi,e46ad7452c6abd214029d904a2224d21a82ac1e9,2020-01-21 22:02:10+00:00,"Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1873015 13f79535-47bb-0310-9956-ffa450edef68"
poi,563c29f8cf6bb7a488826c37cbea3a22d5bfaed5,2020-01-23 22:48:19+00:00,"sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1873078 13f79535-47bb-0310-9956-ffa450edef68"
poi,31eb7f9b06f41e0fe9032ccb772c6e91655a4af5,2020-01-27 22:54:03+00:00,"Fix some IDE warnings, Sonar fixes and some missing closing of resources in unit-tests

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1873231 13f79535-47bb-0310-9956-ffa450edef68"
poi,1aed0bc40b059ece5c2b078f3870f3dc7550d4dc,2020-02-23 15:56:54+00:00,"try to fix sonar execution warnings

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1874431 13f79535-47bb-0310-9956-ffa450edef68"
poi,369170467880ccab6c4cc9aeeae1caae15d0a469,2020-02-25 21:27:07+00:00,"Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1874530 13f79535-47bb-0310-9956-ffa450edef68"
poi,e5b56ad5a0ce89051bdea23537025f388f371647,2020-03-18 22:16:51+00:00,"Reschedule Sonar build - activate OpenJDK 8 build again (see [INFRA-19411])

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1875397 13f79535-47bb-0310-9956-ffa450edef68"
poi,a45f7bdcddb4df0794eddf1655b8e17da60f4f76,2020-03-21 18:48:07+00:00,"sonar job - exclude H40

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1875501 13f79535-47bb-0310-9956-ffa450edef68"
poi,c01273ad02478412e8b92db797830f2a9f70f05b,2020-03-29 14:39:11+00:00,"Sonar Fixes
- use String.replace instead of String.replaceAll for literal values
- use constants from base class

- deprecated various references to constants of org.apache.poi.ss.usermodel.FontFormatting - to be replaced by o.a.p.s.u.Font in POI 5.0.0

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1875859 13f79535-47bb-0310-9956-ffa450edef68"
poi,3cb1a38d8e79429574e331985a32c5b98dbf62ab,2020-03-29 14:55:31+00:00,"Sonar Fixes - try to fix XXE warnings

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1875860 13f79535-47bb-0310-9956-ffa450edef68"
poi,a850690d7c3d019064548df43b8301e3f729d7a7,2020-03-29 22:37:23+00:00,"Sonar Fixes
- name clashes with constants
- missing break in switch statements

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1875863 13f79535-47bb-0310-9956-ffa450edef68"
poi,65990027e149b09c9c131387763d5b06dbe3d26e,2020-03-31 01:16:39+00:00,"Sonar Fixes - public final class with private constructor for examples

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1875902 13f79535-47bb-0310-9956-ffa450edef68"
poi,d383fea7bda86630c8fe44508c7f1c65c2af3b83,2020-04-01 01:40:57+00:00,"Sonar Fixes - code smells

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1875979 13f79535-47bb-0310-9956-ffa450edef68"
poi,24c4f94962bba1f5fa884148b78ac71422d81f99,2020-04-01 23:25:33+00:00,"Sonar Fixes and remove obsolete classes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876019 13f79535-47bb-0310-9956-ffa450edef68"
poi,3f7d718a67d7f2830b186557d200ecba00d8ac34,2020-04-02 22:37:45+00:00,"Sonar Fixes - The diamond operator (""<>"") should be used

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876064 13f79535-47bb-0310-9956-ffa450edef68"
poi,1dc771394bedaf456b85e9e15d90f7429908919b,2020-04-02 23:54:48+00:00,"Sonar Fixes - ""static"" base class members should not be accessed via derived types

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876067 13f79535-47bb-0310-9956-ffa450edef68"
poi,074d68fedfb86a3b4c1078d6f1010ab66ae7602e,2020-04-05 16:23:21+00:00,"Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876157 13f79535-47bb-0310-9956-ffa450edef68"
poi,d8421364646f195743625f24848205f999cdca53,2020-04-05 18:55:46+00:00,"Sonar fixes - ""static"" base class members should not be accessed via derived types

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876159 13f79535-47bb-0310-9956-ffa450edef68"
poi,65ccec11cb7d8806b0da6c9c8dead6706621c1e7,2020-04-05 20:50:40+00:00,"Sonar fixes - String literals should not be duplicated

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876163 13f79535-47bb-0310-9956-ffa450edef68"
poi,d06de78703eb67738c8715e1dcdb1c967435c157,2020-04-14 19:07:24+00:00,"#64350 - Sonar fix - ""Iterator.next()"" methods should throw ""NoSuchElementException""

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876525 13f79535-47bb-0310-9956-ffa450edef68"
poi,cdefe69aab015c8ca06e8212969f81a4150273a2,2020-04-14 19:09:27+00:00,"Sonar fix - Child class methods named for parent class methods should be overrides

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876526 13f79535-47bb-0310-9956-ffa450edef68"
poi,2841f3cd0e71a366f7e1fd91a61fbedcbd67cf5d,2020-04-18 21:31:18+00:00,"Sonar fixes - Ignore System.out-calls and args checks in examples
Remove superfluous internal methods

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876704 13f79535-47bb-0310-9956-ffa450edef68"
poi,661c0b66bcfbedfa307d547bafb2113c8b9978e6,2020-04-19 23:37:06+00:00,"Sonar fixes
- Math operands should be cast before assignment
- Suppress - Make sure that command line arguments are used safely here
- Suppress - Replace this use of System.out or System.err by a logger.

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876737 13f79535-47bb-0310-9956-ffa450edef68"
poi,65c8c6cd11803da23d027de073784595347e692a,2020-04-20 20:57:37+00:00,"Sonar fix - Suppress ""Make sure that command line arguments are used safely here."" for examples

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876766 13f79535-47bb-0310-9956-ffa450edef68"
poi,948d4a3574511368f2769c403c030fc69d4687f3,2020-04-20 21:28:34+00:00,"Sonar fix - ""Cast one of the operands of this addition operation to a 'long'/'double'""

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876767 13f79535-47bb-0310-9956-ffa450edef68"
poi,c8a5bdf22a0522b50d583c1033335cfc1dc19c43,2020-04-20 22:01:54+00:00,"Sonar fix - ""Add a ""NoSuchElementException"" for iteration beyond the end of the collection.""
PPTX2PNG - handle ignoreParse/quite for file inputs too

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876768 13f79535-47bb-0310-9956-ffa450edef68"
poi,ad73704e81efd7b4f63a7e8063f9f2bd48d8281f,2020-04-22 21:25:25+00:00,"Sonar fix - ""Add the missing @deprecated Javadoc tag.""

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1876854 13f79535-47bb-0310-9956-ffa450edef68"
poi,d708b9da00cb25b169f6f2bc43d44a00e520090f,2020-10-23 22:30:33+00:00,"try to fix sonar build

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882792 13f79535-47bb-0310-9956-ffa450edef68"
poi,ebdd3c37d42166c1318f819b37af23eb1ebb6a2e,2020-10-24 20:24:13+00:00,"Sonar fixes - a few ""String literals should not be duplicated""

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882819 13f79535-47bb-0310-9956-ffa450edef68"
poi,90bfac52d607c6a8499bfefe17d12d74253e5b7a,2020-10-24 21:25:52+00:00,"Sonar fixes - a few ""Try-with-resources should be used""

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882820 13f79535-47bb-0310-9956-ffa450edef68"
poi,02355346dbcbed8d9c6a2f9f147b2fddff9509d9,2020-10-25 16:07:12+00:00,"Use sonar-plugin 3.0 for Gradle

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882841 13f79535-47bb-0310-9956-ffa450edef68"
poi,8089682957b42a3ff5e7be66ad2b266e8ed45039,2020-10-25 16:07:30+00:00,"Fix Sonar issues and IDE warnings

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882842 13f79535-47bb-0310-9956-ffa450edef68"
poi,781fa3815773f36597f1279f921671d0bd380e86,2020-10-25 16:07:44+00:00,"Enable XML reporting for JaCoCo for the Sonar Gradle plugin

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882843 13f79535-47bb-0310-9956-ffa450edef68"
poi,5e2db1b02f32fc2bc409dd043458a3ab95f6e946,2020-10-25 16:07:58+00:00,"Jenkins-DSL: Update some more

Set JDK 16 build to manual as it fails on Findbugs
Set Gradle-SonarQube to manual
Try to add a few properties necessary for Sonar via Gradle
Remove H50 from TestEnvironment again

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882844 13f79535-47bb-0310-9956-ffa450edef68"
poi,8374537d5ad1cd6cc7541cc5ae5dc03ca3550dac,2020-10-25 17:40:48+00:00,"Gradle: Try to define project result output directories for the sonarqube plugin

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882846 13f79535-47bb-0310-9956-ffa450edef68"
poi,75ccbe125e23adc9f9a105399d46eb2a9edac24f,2020-10-25 19:29:46+00:00,"Jenkins DSL: Use JDK 11 for SonarQube Gradle build and try to make properties work

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882848 13f79535-47bb-0310-9956-ffa450edef68"
poi,95d281dbfc44d6b473302675877b42630c875f5c,2020-10-25 19:30:00+00:00,"Jenkins-DSL: Run tests before executing sonarqube

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1882849 13f79535-47bb-0310-9956-ffa450edef68"
poi,5226ed80dd87ca47e3f97798e974b4235ad3ba75,2020-11-01 09:21:16+00:00,"Improve error messages on missing Factory-implementations, fix Sonar issues and IDE warnings

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1883035 13f79535-47bb-0310-9956-ffa450edef68"
poi,1bd3ddaa751c81b4c09ef89f06fab363e25a56c5,2020-11-01 09:21:29+00:00,"Add comments for Sonar properties in the Gradle build

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1883036 13f79535-47bb-0310-9956-ffa450edef68"
poi,793e8b6f6a530870da2d0b62c8f81facd407846a,2020-12-25 19:19:32+00:00,"try to fix gradle sonarqube job

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1884803 13f79535-47bb-0310-9956-ffa450edef68"
poi,be1afe5ff586cfc01c68ca6dc58e84f951aca2ef,2020-12-25 19:58:32+00:00,"try to fix gradle sonarqube job

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1884804 13f79535-47bb-0310-9956-ffa450edef68"
poi,d121353f612c6efbcf156e166158f1d403e8697e,2020-12-26 00:08:19+00:00,"Sonar fixes

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1884807 13f79535-47bb-0310-9956-ffa450edef68"
